['4e4f90fcfb', 'context', '�\xadлектроника']
['95254d6868', 'context', '�\xadлектроника']
['9c46c3434c', 'other', 'Товары для животных']
['a03380b781', 'context', 'Бытовая техника']
['0f810ccd84', 'other', 'Бытовая техника']
['ebe99d7088', 'other', 'Строительство и ремонт']
['b1b857e02b', 'other', 'Досуг']
['dea4d376bd', 'other', '�\xadлектроника']
['e395c9f2cf', 'other', 'Продукты']
['46f386587a', 'other', 'Досуг']
['44932caaaa', 'other', 'Бытовая техника']
['7182340ffb', 'email', 'Товары для животных']
['c02a315bca', 'other', '�\xadлектроника']
['92202f89e8', 'other', 'Строительство и ремонт']
['455ec6149e', 'other', 'Бытовая техника']
['efa70286ca', 'other', 'Бытовая техника']
['638dab1e20', 'other', '�\xadлектроника']
['f1eaa49902', 'other', 'Бытовая техника']
['91bd1184ad', 'other', 'Бытовая техника']
['1a1850b00c', 'other', 'Бытовая техника']
['00fe7b4f32', 'context', 'Бытовая техника']
['0dff7cf6e5', 'other', 'Бытовая техника']
['b35cfd2894', 'other', 'Бытовая техника']
['0cbe0e8486', 'other', 'Досуг']
['edae6b1a78', 'None', 'Досуг']
['3880d3aa0f', 'other', 'Бытовая техника']
['e563c8ae69', 'other', 'Бытовая техника']
['0665223f76', 'context', '�\xadлектроника']
['2c73a9dbaf', 'context', '�\xadлектроника']
['db7ba0e636', 'other', '�\xadлектроника']
['6bae33ad07', 'context', 'Бытовая техника']
['96dfd865c7', 'context', 'Досуг']
['903f879297', 'other', 'Досуг']
['6199de66ca', 'other', 'Досуг']
['5a76340619', 'other', '�\xadлектроника']
['01593a7a07', 'other', 'Досуг']
['7509f7336c', 'context', 'Бытовая техника']
['9a07bfbce2', 'other', 'Продукты']
['4f720c39eb', 'other', '�\xadлектроника']
['e4dc8dd03f', 'other', 'Товары для животных']
['02ce2d0ee4', 'context', '�\xadлектроника']
['a88e2aa176', 'other', 'Товары для животных']
['15c3f44b06', 'email', 'Продукты']
['e0b1d45b56', 'other', 'Досуг']
['35ee52d94f', 'email', 'Бытовая техника']
['4e274c6c85', 'other', 'Товары для животных']
['16df36134d', 'other', 'Бытовая техника']
['4df0d21554', 'context', 'Досуг']
['71adb379f1', 'context', '�\xadлектроника']
['3349873018', 'other', '�\xadлектроника']
['4f48006879', 'other', '�\xadлектроника']
['bc7466dfe3', 'other', 'Строительство и ремонт']
['d617840173', 'other', '�\xadлектроника']
['729395f49a', 'other', 'Бытовая техника']
['93008413b2', 'other', 'Товары для животных']
['520ed0b30c', 'other', '�\xadлектроника']
['7b905f5781', 'context', '�\xadлектроника']
['28666360ff', 'other', '�\xadлектроника']
['fa013b6073', 'other', 'Строительство и ремонт']
['e7dfbb20aa', 'other', 'Товары для животных']
['275937fe6a', 'context', 'Продукты']
['b9e2116b82', 'other', 'Бытовая техника']
['f4e820dbab', 'other', 'Строительство и ремонт']
['a0c5f5cb91', 'other', 'Строительство и ремонт']
['b8e6ddf9e6', 'other', 'Продукты']
['7b0bd500c3', 'context', 'Бытовая техника']
['55241c45d7', 'other', '�\xadлектроника']
['b8a27e38ce', 'context', 'Досуг']
['ad456a7fc8', 'context', '�\xadлектроника']
['bf51139e2f', 'email', '�\xadлектроника']
['f76da98161', 'other', 'Строительство и ремонт']
['d547a330c2', 'other', 'Строительство и ремонт']
['336512a1c0', 'context', '�\xadлектроника']
['0280beb0ee', 'None', 'Продукты']
['6072f5a0b4', 'other', '�\xadлектроника']
['7871a4c7d0', 'other', 'Продукты']
['1705f06771', 'other', 'Строительство и ремонт']
['aa610e5b2a', 'other', '�\xadлектроника']
['cdf3325889', 'other', 'Товары для животных']
['138601432b', 'context', 'Бытовая техника']
['f446ce0942', 'other', '�\xadлектроника']
['78d673db76', 'other', 'Бытовая техника']
['7d122cd97c', 'context', '�\xadлектроника']
['17dfa04bd7', 'other', 'Досуг']
['3008b9d9df', 'other', '�\xadлектроника']
['d6ec9b292b', 'context', 'Бытовая техника']
['e43755d02d', 'context', 'Досуг']
['890d516948', 'other', 'Бытовая техника']
['814ee84d4e', 'context', '�\xadлектроника']
['5864eeb629', 'context', 'Бытовая техника']
['ea20e311bb', 'context', '�\xadлектроника']
['c25f1c323f', 'other', '�\xadлектроника']
['efd26cb838', 'context', 'Товары для животных']
['a024788940', 'other', '�\xadлектроника']
['21ac0f9ec1', 'other', 'Бытовая техника']
['1bc94d2baf', 'other', '�\xadлектроника']
['b10dec15a3', 'other', 'Бытовая техника']
['e2fe5a1705', 'other', 'Товары для животных']
['ca183e1203', 'other', '�\xadлектроника']
['e6db11b25c', 'other', '�\xadлектроника']
['14dc8ea918', 'email', 'Бытовая техника']
['2e811c98fd', 'other', '�\xadлектроника']
['b93571adcc', 'other', 'Бытовая техника']
['d5f2b75255', 'other', 'Досуг']
['c1f93afdba', 'context', 'Бытовая техника']
['4247ab9f5e', 'other', 'Продукты']
['f9182af0f1', 'other', 'Бытовая техника']
['fb45e4d66c', 'context', '�\xadлектроника']
['25e87f35c2', 'other', 'Досуг']
['2f796f595a', 'other', 'Продукты']
['9154fb7252', 'email', 'не определена']
['4ad326dff3', 'other', 'Бытовая техника']
['382164f04a', 'other', '�\xadлектроника']
['eaae425394', 'other', 'Строительство и ремонт']
['0a2e28cb19', 'other', 'не определена']
['b36c8fa7d3', 'context', 'Товары для животных']
['256388be55', 'other', 'Продукты']
['2951798c4b', 'context', 'Продукты']
['f5d9d4b26f', 'other', '�\xadлектроника']
['c2d0d57da8', 'other', 'Досуг']
['6614241b61', 'context', 'Товары для животных']
['73c3977f1c', 'context', '�\xadлектроника']
['1cd4d0f293', 'other', 'Бытовая техника']
['b50f5067fa', 'context', 'Бытовая техника']
['fa6a84e290', 'other', '�\xadлектроника']
['6a1b5241cb', 'context', '�\xadлектроника']
['50964851ef', 'email', 'Товары для животных']
['d0e0877246', 'other', '�\xadлектроника']
['080dcff844', 'other', 'Товары для животных']
['fb219f6816', 'other', 'Продукты']
['8d36402886', 'context', 'Бытовая техника']
['a6b166558b', 'other', 'Бытовая техника']
['372c79ee67', 'other', 'Продукты']
['a3304d63e8', 'context', 'Бытовая техника']
['3a64369879', 'context', 'Строительство и ремонт']
['6831f4d2fc', 'other', '�\xadлектроника']
['15adbb0499', 'other', 'Бытовая техника']
['30a374ae3c', 'context', 'Строительство и ремонт']
['4fda4eb5d6', 'context', '�\xadлектроника']
['0b06651581', 'other', 'Бытовая техника']
['17245928f1', 'other', 'Бытовая техника']
['4003549802', 'context', 'Продукты']
['f3135f5f1f', 'other', '�\xadлектроника']
['4893f309df', 'context', 'Досуг']
['c4edb5781a', 'other', '�\xadлектроника']
['0ddc111293', 'other', 'Бытовая техника']
['4378a3781d', 'context', '�\xadлектроника']
['b4b0f6358a', 'other', '�\xadлектроника']
['1a57081f49', 'other', '�\xadлектроника']
['857bd1fda5', 'context', 'Продукты']
['58abd325f0', 'None', 'Бытовая техника']
['8628d518d4', 'other', 'Продукты']
['aacda7ae2d', 'other', '�\xadлектроника']
['ba52a49113', 'other', '�\xadлектроника']
['0151fbce8e', 'other', 'Продукты']
['5b82e95530', 'other', 'Бытовая техника']
['56e7cc95ec', 'other', 'Бытовая техника']
['8f0385fbc3', 'context', 'Досуг']
['6aa6797bf1', 'email', 'Бытовая техника']
['3bdd18700a', 'other', 'Продукты']
['eaf82073e5', 'other', 'Досуг']
['0e6ae53250', 'other', '�\xadлектроника']
['920f336626', 'other', 'Товары для животных']
['c857810df1', 'other', 'Товары для животных']
['cca6da9511', 'other', '�\xadлектроника']
['4c98ca6f49', 'other', 'Товары для животных']
['bf0fd15c6c', 'other', 'Строительство и ремонт']
['2bdd0059e9', 'other', 'Бытовая техника']
['001fceff38', 'None', 'Продукты']
['25e9944fe6', 'other', 'Строительство и ремонт']
['31da3666a4', 'other', 'не определена']
['50aafd2afe', 'email', 'Бытовая техника']
['4c55164814', 'context', '�\xadлектроника']
['c2ee585fe2', 'other', 'Бытовая техника']
['d1174b2309', 'other', 'Бытовая техника']
['c08e40008d', 'other', '�\xadлектроника']
['d48487937a', 'context', 'Бытовая техника']
['cac3febce4', 'other', 'Бытовая техника']
['a3adc3627e', 'context', 'Строительство и ремонт']
['9adf70f7ca', 'other', 'Бытовая техника']
['50a654a7c1', 'other', '�\xadлектроника']
['af031253f8', 'other', '�\xadлектроника']
['40ddc4797c', 'other', '�\xadлектроника']
['ab13101b7d', 'None', 'Досуг']
['b89fa310ff', 'context', 'Продукты']
['f2c764449d', 'other', 'Товары для животных']
['bac5292b04', 'other', 'Товары для животных']
['3f5e01ec44', 'other', 'Продукты']
['5a5e4cb652', 'other', '�\xadлектроника']
['17e79cc275', 'other', '�\xadлектроника']
['3b95494065', 'other', 'Бытовая техника']
['6027cca1c7', 'other', 'Досуг']
['ce961f0202', 'other', 'Строительство и ремонт']
['98c43527fd', 'other', '�\xadлектроника']
['d8ef4bf04e', 'other', 'Бытовая техника']
['fccf9638c3', 'other', 'Досуг']
['2a28b72b4b', 'other', 'Товары для животных']
['a71dc36c6d', 'context', 'Строительство и ремонт']
['74c569e78e', 'context', 'Досуг']
['1ae233e0af', 'context', 'Досуг']
['4e3f9dcd5d', 'context', 'Продукты']
['dd2862972d', 'other', 'Бытовая техника']
['a369b12b43', 'other', 'Бытовая техника']
['2182506ce1', 'other', 'Бытовая техника']
['cf98f4f747', 'other', 'Продукты']
['440b2fe2da', 'context', '�\xadлектроника']
['635d47ae1c', 'other', '�\xadлектроника']
['82bf7b9afd', 'other', 'Досуг']
['7941be1040', 'context', 'Бытовая техника']
['a02b1d7db2', 'other', '�\xadлектроника']
['26c6d07f80', 'other', 'Бытовая техника']
['b66438aea3', 'other', 'Досуг']
['07ecfc5db5', 'other', '�\xadлектроника']
['0cd2210ad3', 'other', '�\xadлектроника']
['db44cfe3f2', 'other', '�\xadлектроника']
['b010dfa7de', 'other', 'Бытовая техника']
['9ff8f4f950', 'other', 'Бытовая техника']
['6f63558198', 'other', 'Бытовая техника']
['3737b08fba', 'other', 'не определена']
['368c9004d0', 'other', '�\xadлектроника']
['792aaed0a8', 'other', 'Товары для животных']
['00c44bd37f', 'context', '�\xadлектроника']
